year,code_market,company_name,auditor_before_setup,earliest_ir_date,ir_date,ir_links,report_date,report_links,purpose,committee_members,assistants,source_url,extracted_code,market_cap
2025,2978 東証グロース,株式会社ツクルバ,和泉,2025-06-27,2025-06-27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250627_chousa2978.pdf,2025-09-12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250912_chousa2978.pdf,＜社内調査委員会＞ （１）本件指摘内容に関する事実関係の調査 （２）その他、社内調査委員会が必要と認める事項,委員長：（当社社外取締役監査等委員、独立役員） 小林 賢治 委員：（当社社外取締役監査等委員（常勤）、独立役員 公認会計士） 西浦 千栄子 委員：（当社社外取締役監査等委員、独立役員 税理士） 石本 忠次,,http://www.daisanshaiinkai.com/2025/,2978,607.0
2025,6548 東証グロース,株式会社旅工房,やまと,2025-06-05,2025/06/05 2025/08/08 2025/08/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250605_chousa_6548.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250808_chousa6548.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250829_chousa6548.pdf,2025-09-01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250901_chousa6548.pdf,＜特別調査委員会＞ （１）本件事案に関する事実関係の調査 （２）本件事案に類似する事案の存否及び事実関係の調査 （３）上記（１）及び（２）による当社の連結財務諸表への影響額の確認 （４）発生原因の分析と再発防止策の提言 （５）その他、特別調査委員会が必要と認めた事項,委員長：（アンダーソン・毛利・友常法律事務所 外国法共同事業 弁護士） 三宅 英貴 委員：（株式会社KPMG Forensic & Risk Advisory 公認会計士） 藤田 大介 委員：（アンダーソン・毛利・友常法律事務所 外国法共同事業 弁護士） 大西 良平 委員：（社外監査役・未来創造弁護士法人 弁護士） 野村 拓也,アンダーソン・毛利・友常法律事務所外国法共同事業 弁護士 髙橋 将希 北泉 隆之 重枝 綾音 古沢 亮介 株式会 KPMG Forensic & Risk Advisory 米国公認会計士 水上 浩 奥成 一平 株式会社KPMG Forensic & Risk Advisory 公認会計士 石坂 穏 折戸 伸樹 綾 浩平 株式会社KPMG Forensic & Risk Advisory 野崎 真樹 伊藤 希珠 岩本 早葵子 楊 宗翰 他 10名,http://www.daisanshaiinkai.com/2025/,6548,159.0
2025,7116 東証スタンダード,ダイワ通信株式会社,トーマツ,2025-06-02,2025/06/02 2025/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250602_chousa_7116.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250731_chousa7116.pdf,2025-08-01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250801_chousa7116.pdf,＜特別調査委員会＞ （１）事実関係の調査 （２）類似事象の有無の調査 （３）影響額の算定 （４）原因究明と再発防止策の提言 （５）その他、委員会が必要と認めた事項,委員長：（（渥美坂井法律事務所・外国法共同事業 弁護士・元最高検察庁次長検事） 山上 秀明 委員：（渥美坂井法律事務所・外国法共同事業 弁護士・公認不正検査士） 清水 真一郎 委員：（株式会社WARC 公認会計士） 杉田 篤史,,http://www.daisanshaiinkai.com/2025/,7116,1015.0
2025,5966 東証スタンダード,KTC(京都機械工具株式会社),PwC Japan,2025-06-02,2025-06-02,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250602_chousa_5966.pdf,2025-06-30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/06/250630_chousa5966.pdf,＜特別調査委員会＞ （１）当初事案に係る事実関係の調査 （２）KTC及びKTC連結子会社における当初事案に類似する事象の有無の調査 （３）上記につき不適切な会計処理が判明した場合における連結財務諸表等への影響額の算定 （４）上記にかかる原因の究明（当初事案の発生原因、内部統制にかかる状況等を含む）及び再発防止策の提言 （５）上記のほか、特別調査委員会が必要と認める事項,委員長：（プロアクト法律事務所 弁護士・公認不正検査士） 渡邉 宙志 委員：（堂島法律事務所 弁護士・公認不正検査士） 横瀬 大輝 委員：（FYI株式会社 公認会計士） 河江 健史,プロアクト法律事務所 弁護士 竹内 朗 福田 恵太 徳山 佳祐 田中 伸英 田畑 瑠巳 中島 永祥 堂島法律事務所 弁護士 柳 勝久 板﨑 遼 松浦 奨 株式会社ナナイロコンサルタンツ 公認会計士 井出 浩二 張本 和志 梶田 雄之 山本 陽平 𠮷田 壮志 岩下 耀平 寒川 貴弘 小石 彩萌 株式会社KPMG Forensic & Risk Advisory 公認会計士 藤田 大介 山口 孝之 ほか 11名 KTC職員 5名,http://www.daisanshaiinkai.com/2025/,5966,2470.0
2025,5966 東証スタンダード,KTC(京都機械工具株式会社),PwC Japan,2025-05-13,2025-05-13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250513_chousa5966.pdf,特別調査委員会へ移行,,＜調査チーム＞ 本件事案についての全容解明、同種又は類似事案の存否の確認、発生原因の分析及び再発防止の策定等,外部専門家：（弁護士法人堂島法律事務所 弁護士・公認不正検査士） 横瀬 大輝 外部専門家：（FYI株式会社 公認会計士） 河江 健史 株式会社KPMG Forensic＆Risk Advisory,,http://www.daisanshaiinkai.com/2025/,5966,2470.0
2025,4666 東証プライム,パーク24株式会社,EY新日本,2025-05-30,2025-05-30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250530_chousa4666.pdf,2025-07-15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250715_chousa_4666.pdf,＜社内調査委員会＞ （１）当事案に関する事実関係およびその内容の調査 （２）当事案に類似する事象の有無およびその事実関係の調査 （３）（１）および（２）の原因分析ならびに再発防止策の提言,委員長：（取締役（社外・独立）・監査等委員） 長坂 隆 委員：（取締役（社外・独立）） 大浦 善光 委員：（取締役（社外・独立）・監査等委員） 丹生谷 美穂 委員：（取締役（社外・独立）） 黒木 彰子 委員：（取締役・監査等委員） 山中 新吾,ひふみ総合法律事務所 弁護士・公認不正検査士 矢田 悠 ひふみ総合法律事務所 弁護士 松原 由佳 篠田 春樹 髙橋 可奈,http://www.daisanshaiinkai.com/2025/,4666,2165.0
2025,6578 東証スタンダード,株式会社コレックホールディングス,有限責任パートナーズ綜合,2025-05-28,2025/05/28 2025/08/08,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250528_chousa6578.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250814_chousa6578.pdf,2025-08-18,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250818_chousa6578.pdf,＜特別調査委員会＞ （１）本事案に関する事実関係の調査 （２）本事案に類似する事象の有無の調査 （３）調査の結果判明した事実が財務諸表に与える影響の有無、程度、内容等の検討 （４）本事案の原因分析及び再発防止策の検討,委員長：（佐藤総合法律事務所 弁護士） 佐藤 明夫 委員：（福崎法律事務所 弁護士） 福崎 真也 委員：（株式会社KIC 公認会計士） 和田 芳幸,佐藤総合法律事務所 弁護士 6名 株式会社KIC 公認会計士 10名,http://www.daisanshaiinkai.com/2025/,6578,309.0
2025,6763 東証プライム,帝国通信工業株式会社,トーマツ,2025-05-27,2025-05-27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250527_chousa6763.pdf,未公表,,＜調査委員会＞ 事実関係の調査や再発防止策の策定,,,http://www.daisanshaiinkai.com/2025/,6763,2473.0
2025,4587 東証プライム,ペプチドリーム株式会社,あずさ,2025-05-13,2025-05-13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250513_chousa4587.pdf,2025-08-06,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/05/250806_chousa4587.pdf,＜特別調査委員会＞ （１）本件に係る事実関係及び類似する案件の存否の調査 （２）本件が生じた原因の究明（内部統制上の不備の可能性を含む）及び再発防止策の提言 （３）その他、特別調査委員会が必要と認める事項,委員長：（当社独立社外取締役・常勤監査等委員） 神谷 紀一郎 委員：（プロアクト法律事務所 弁護士・公認不正検査士） 竹内 朗 委員：（プロアクト法律事務所 弁護士・公認不正検査士） 岩渕 恵理,プロアクト法律事務所 弁護士 神田 詠守 株式会社foxcale 当社従業員数名（管理部門所属）,http://www.daisanshaiinkai.com/2025/,4587,1707.0
2024,3182 東証プライム,オイシックス・ラ・大地株式会社,トーマツ,2024-12-26,2024-12-26,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241226_chousa3182.pdf,2025-03-27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250327_chousa3182.pdf,＜原因究明・内部統制強化チーム＞ 不適切な会計処理の発生背景・原因、具体的な方法・内容、過大計上額等を特定,委員：（三浦法律事務所 弁護士 公認会計士） 木内 敬 委員：（当社取締役） 松本 浩平 委員：（当社常勤監査役 独立役員） 乙部 智佳 委員：（当社常勤監査役 独立役員） 諸江 幸祐 委員：（当社社外監査役 独立役員 弁護士） 小久保 崇 委員：（当社社外監査役 独立役員 公認会計士） 和田 健吾 委員：（当社内部監査室 室長） 沓間 秀樹,,http://www.daisanshaiinkai.com/2024/,3182,1644.0
2024,6081 東証グロース,アライドアーキテクツ株式会社,PwC Japan,2024-12-24,2024/12/24 2025/01/31 2025/02/28,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241224_chousa6081.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250131_chousa6081.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250228_chousa6081.pdf,2025-03-07,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250307_chousa6081.pdf,＜調査委員会＞ （１）本事案に関する事実関係(同種又は類似事案の存否を含む)の確認 （２）本事案による当社の連結財務諸表及び財務諸表への影響の検討 （３）本事案が発生した原因の究明と再発防止策の提言 （４）その他、本委員会が必要と認めた事項,委員長：（当社社外取締役（監査等委員）） 小副川 俊朗 委員：（当社社外取締役（監査等委員）） 大村 健 委員：（当社社外取締役（監査等委員）） 渡邉 淳 委員：（早川・村木経営法律事務所 弁護士） 早川 明伸 委員：（弁護士法人ほくと総合法律事務所 弁護士） 中原 健夫 委員：（株式会社 KIC 公認会計士） 高木 明,早川・村木経営法律事務所 弁護士 谷貝 彰紀 西野 肇 佐藤 勇 松尾 梨奈 石崎 仁紘 弁護士法人ほくと総合法律事務所 弁護士 倉橋 博文 鹿毛 俊輔 鈴木 裕也 又吉 重樹 辻野 菜津美 公認会計士チーム 河江 健史 井出 浩二 谷本 宏太 只野 真吾 堀本 明 本田 景子 佐々木 洋平 信田 淳 及川 翔太 松田 尚樹 谷脇 至峰 増田 温 古澤 卓 柴田 康太 合田 幹孝 他4名 太陽グラントソントン・アドバイザーズ(株) 垂水 敬 前村 浩介 井戸 志生 今枝 侑子 (株)JPリサーチ&コンサルティング 古野 啓介 進藤 玄 島 浩二 尾崎 和彦 KLDiscovery Ontrack(株) 吉田 克也 林川 蘭 バンガンダマンエスマエルジャネザ,http://www.daisanshaiinkai.com/2024/,6081,233.0
2024,9444 東証スタンダード,株式会社トーシンホールディングス,東海会計社,2024-12-13,2024/12/13 2024/12/20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241213_daisansha9444.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241220_chousa9444.pdf,2025-02-14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250214_daisansha9444.pdf,（１）社内調査により判明した本事案にかかる事実関係調査 （２）本件に類似する事象の有無の調査 （３）再発防止策の検討・提言 （４）その他、第三者委員会が必要と認めた事項,委員長：（弁護士法人オールスター 弁護士） 中畑 章生 委員：（弁護士法人オールスター 弁護士） 星野 一郎 委員：（矢野公認会計士事務所 公認会計士） 矢野 直,藤居税理⼠事務所 CDFP-P・税理⼠・公認不正検査⼠ 藤居 幸祐 寺町公認会計⼠事務所 公認会計⼠・税理⼠ 寺町 雅⼈ ほか公認会計士 5名,http://www.daisanshaiinkai.com/2024/,9444,622.0
2024,7806 東証グロース,株式会社MTG,PwC Japan,2024-12-13,2024/12/13 2025/02/07,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241213_chousa7806.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250207_chousa7806.pdf,2025-02-10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250210_chousa7806.pdf,＜特別調査委員会＞ （１）本件に関する事実関係及びその内容の調査 （２）本件に類似する事象の有無及び存在する場合の事実関係の調査 （３）調査の結果判明した事実がMTGの連結財務諸表に与える影響 （４）上記（１）及び（２）の原因分析及び再発防止策の提言 （５）その他、特別調査委員会が必要と認めた事項,委員長：（ひふみ総合法律事務所 パートナー弁護士・公認不正検査士） 矢田 悠 委員：（ひふみ総合法律事務所 パートナー弁護士） 小島 冬樹 委員：（株式会社KIC 公認会計士） 伊藤 俊哉,ひふみ総合法律事務所 弁護士 松原 由佳 生井 佳代 ひふみ総合法律事務所 公認不正検査士 松村 幸歩 株式会社KIC 公認会計士 高木 明 飯田 晋平 寒川 貴弘 岩下 耀平 角 尚大 中山 竜二 株式会社foxcale 公認会計士 小池 赳司 吉津 亮介 株式会社foxcale 公認不正検査士 西川 順子 株式会社foxcale 福田 昌志,http://www.daisanshaiinkai.com/2024/,7806,4605.0
2024,3480 東証プライム,株式会社ジェイ・エス・ビー,トーマツ,2024-12-13,2024-12-13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/01/241213_chousa3480.pdf,2025-01-15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2025/01/250115_chousa3480.pdf,＜特別調査委員会＞ （１）Xd氏による視察、研修における経費の不正使用の疑いに係る事実関係の調査 （２）Xd氏の経費使用に係るその他の不正行為の有無に関する調査 （３）上記（１）（２）に関する原因究明及び再発防止策の提言 （４）その他当委員会が JSB と協議の上、必要と認めた事項,委員長：（北田幹直法律事務所 弁護士） 北田 幹直 委員：（上願敏來税理士事務所 税理士） 上願 敏來 委員：（冨村・林谷法律事務所 弁護士） 林谷 浩二,ひふみ総合法律事務所 弁護士 矢田 悠 小島 冬樹 松原 由佳 生井 佳代,http://www.daisanshaiinkai.com/2024/,3480,230.5
2024,2004 東証プライム,昭和産業株式会社,EY新日本,2024-12-12,2024-12-12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241212_chousa2004.pdf,2024-12-12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241212_chousa2004.pdf,＜社内調査委員会＞ 本件不正行為に関する調査,,,http://www.daisanshaiinkai.com/2024/,2004,3135.0
2024,7435 東証スタンダード,株式会社ナ・デックス,トーマツ,2024-12-09,2024-12-09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/241209_chousa7435.pdf,2025-02-14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/12/250214_chousa7435.pdf,＜特別調査委員会＞ （１）本事案にかかる事実関係の調査 （２）本事案に類似する事案の有無の調査 （３）本事案に関する連結財務諸表等への影響額の確定 （４）本事案が発生した原因の分析と再発防止策の提言,委員長：（ひのき綜合法律事務所 弁護士） 矢崎 信也 副委員長：（加藤克彦公認会計士税理士事務所 公認会計士） 加藤 克彦 委員：（弁護士法人御園総合法律事務所 弁護士） 菅沼 勝己 委員：（異相・村瀬法律事務所 弁護士） 村瀬 俊高 委員：（ひのき綜合法律事務所 弁護士） 貝沼 宏徳,,http://www.daisanshaiinkai.com/2024/,7435,994.0
2024,5185 東証プライム,株式会社フコク,EY新日本,2025-02-14,2025-02-14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241129_chousa5185.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250214_chousa5185.pdf,2025-02-21,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250221_chousa5185.pdf,＜特別調査委員会＞ （１）本件疑義に関する事実関係の調査 （２）上海フコク並びにフコクのその他の連結子会社及び持分法適用関連会社における本件疑義と類似する事案の有無及び事実関係の調査 （３）（１）及び（２）に係る原因分析及び再発防止策の提言 （４）その他、当委員会が必要と認めた事項,委員⻑：（弁護士法人大江橋法律事務所 弁護士） 松井 衡 委員：（弁護士法人大江橋法律事務所 弁護士） 小田 勇一 委員：（株式会社KPMG FAS 公認会計士） 藤田 大介,弁護士法人 大江橋法律事務所 弁護士 大多 和樹 浅利 美 池田 幸来子 竹田 昌史 弁護士法人 大江橋法律事務所 外国弁護士 錢 家傑 上海翰凌律師事務所 中国律師 孫 宇川 張 テイ 株式会社KPMG FAS及びそのメンバーファーム 公認会計士 宇野 真悟 ほか20名（内17名はKPMG Advisory (China) Limited）,http://www.daisanshaiinkai.com/2024/,5185,1924.0
2024,4813 東証プライム,株式会社ACCESS,あずさ,,11/29/2024,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241129_chousa4813.pdf,06/30/2025,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250630_chousa4813.pdf,＜特別調査委員会＞ （１）本件疑義の事実関係の解明（類似する問題の有無の確認を含む。） （２）本件疑義によるACCESS連結財務諸表等への影響の検討 （３）発生原因の分析 （４）再発防止策の提言,委員長：（森・濱田松本法律事務所 弁護士） 藤津 康彦 委員：（EYフォレンジック・アンド・インテグリティ合同会社 公認会計士） 金子 昌嗣 委員：（当社社外取締役） 水盛 五実,森・濱田松本法律事務所外国法共同事業 弁護士 宮田 俊 御代田 有恒 田中 亜樹 塚田 智宏 佐藤 浩由 飯野 悠介 板根 靖奈 中野 進一郎 門田 航希 橋永 果南 髙久 保香子 森・濱田松本法律事務所外国法共同事業 外国法弁護士 Colin Trehearne EY新日本有限責任監査法人 Forensics事業部 公認会計士 曽木 貴子 越山 泰先 髙津 正義 瀬尾 聡 EY新日本有限責任監査法人 Forensics事業部 池上 弘樹 川原田 麻美 内山 輝久 周 斐 ほか 18名,http://www.daisanshaiinkai.com/2024/,4813,601.0
2024,6744 東証プライム,能美防災株式会社,あずさ,2024-11-27,2024-11-27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241127_chousa6744.pdf,2025-07-30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250730_chousa6744.pdf,＜外部調査委員会＞ （１）能美防災及び能美防災のグループ会社における監理技術者資格者証の申請に係る実務経験又は指導監督的実務経験の不備に関する調査、及び当該調査に付随する事項の調査 （２）元請工事における不備のある監理技術者資格者証の利用実績の有無に関する調査 （３）原因分析及び再発防止策の提言 （４）その他当委員会が調査を必要と認めた一切の事項,委員長：（三浦法律事務所パートナー 弁護士） 寺田 昌弘 委員：（三浦法律事務所パートナー 弁護士） 坂尾 佑平 委員：（三浦法律事務所パートナー 弁護士） 齋藤 亮太,三浦法律事務所 弁護士 松井 知行 田中 太郎 蛯原 俊輔 皆元 大毅 舘﨑 友輔 清水 裕大 遠藤 政佑 越場 真琴 株式会社foxcale,http://www.daisanshaiinkai.com/2024/,6744,3920.0
2024,9603 東証プライム,株式会社エイチ・アイ・エス,トーマツ,2024-11-25,2024/11/25 2024/12/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241125_chousa9603.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241213_chousa9603.pdf,2025-03-21,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250321_chousa9603.pdf,＜特別調査委員会＞ （１）雇調金等の不正・不適正受給の有無に関する調査 （２）原因分析 （３）再発防止策の提言,委員長：（アンダーソン・毛利・友常法律事務所 弁護士） 安藤 紘人 委員：（株式会社KPMG FAS 公認会計士） 藤田 大介 委員：（当社独立社外取締役 監査等委員 公認会計士） 金子 寛人,アンダーソン・毛利・友常法律事務所 外国法共同事業 弁護士 大槻 健介 池田 彩穂里 髙田 将寛 清水 愛衣加 髙橋 将希 原口 夕梨花 餅原 波音 齋藤 凌 田中 奈央 平松 佳樹 北田 拓生 大宮 葵陽 中野 健登 德永 大誠 酒寄 里彩 山脇 沙弥 久冨 駿介 高橋 慶伍 高田 歩 小原 久嗣 山口 雅彦 伊藤 公洋 長谷川 達 高野 聖也 大島 考雄 川崎 惠 渡邊 俊行 株式会社KPMG FAS 水上 浩 奥成 一平 伊藤 希珠 李 予桐 川辺 雄二 比佐 若葉 福嶋 徹夫 神永 朝紀 大川 秋晴 森下 祥行 Yang Sichang 長澤 紘汰 他 17名,http://www.daisanshaiinkai.com/2024/,9603,1393.0
2024,2345 東証スタンダード,株式会社クシム,UHY東京,2024-11-25,2024/11/25 2024/12/09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241125_chousa2345.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241209_chousa2345.pdf,2025//01/09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250109_chousa2345.pdf,＜社内調査委員会＞ （１）取締役田原弘貴氏の社内情報漏洩、不適切行為への関与の有無の事実調査 （２）上記に類似する事案の有無およびその内容等に関する調査 （３）発生原因の究明と分析 （４）その他社内調査委員会が必要と認めた事項,委員長：（当社社外取締役監査等委員） 望月 真克 委員：（渥美坂井法律事務所・外国法共同事業 シニアパートナー弁護士） 水上 高佑 委員：（渥美坂井法律事務所・外国法共同事業 パートナー弁護士） 清水 真一郎,,http://www.daisanshaiinkai.com/2024/,2345,253.0
2024,7735 東証プライム,株式会社SCREENホールディングス,あずさ,2024-11-14,2024/11/14 2025/01/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241114_chousa7735.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250110_chousa7735.pdf,2025-01-14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250114_chousa7735.pdf,＜特別調査委員会＞ （１）事実関係の調査 （２）類似事象の有無の調査 （３）影響額の算定 （４）原因究明と再発防止策の提言 （５）その他、当委員会が必要と認めた事項,委員⻑：（当社社外監査役 公認会計士） 横⼭ 誠二 委員：（当社社外監査役 弁護士） 吉川 哲朗 委員：（デロイト トーマツ ファイナンシャルアドバイザリー合同会社 公認会計士） 佐藤 保則 委員：（弁護士法人三宅法律事務所 弁護士） 松本 好史,デロイトトーマツファイナンシャルアドバイザリー合同会社 公認会計士 び弁護士法人三宅法律事務所 弁護士,http://www.daisanshaiinkai.com/2024/,7735,12900.0
2024,8309 東証プライム・名証プレミア,三井住友トラストグループ株式会社,あずさ,2024-11-12,2024-11-12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241112_chousa8309.pdf,2025-05-01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250501_chousa8309.pdf,＜調査委員会＞ （１）元社員のインサイダー取引の事実調査 （２）元社員の類似取引調査 （３）元社員以外の類似取引の有無調査 （４）発生原因の究明と分析（インサイダー取引の未然防止に関わる社内ルールの有効性調査を含む） （５）再発防止策の提言,委員長：（三井住友トラストグループ株式会社独立社外取締役 監査委員） 榊原 一夫 委員：（三井住友信託銀行株式会社独立社外取締役 監査等委員） 伊達 英文 委員：（日比谷パーク法律事務所 弁護士） 松山 遙,アンダーソン・毛利・友常法律事務所外国法共同事業 弁護士 三宅 英貴 渋谷 武宏 大西 良平 光木 春太 向佐 祐一 中川 佳直 石川 雅人 岡 勇輝 天野 尊仁 北泉 隆之 佐藤 大来 PwCリスクアドバイザリー合同会社,http://www.daisanshaiinkai.com/2024/,8309,4253.0
2024,4418 東証グロース,株式会社JDSC,トーマツ,2024-11-12,2024-11-12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241112_chousa4418.pdf,2025-02-13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250213_chousa4418.pdf,＜調査委員会＞ 本件の事実関係、影響額を含め、全容解明のため,,,http://www.daisanshaiinkai.com/2024/,4418,943.0
2024,6464 東証プライム,株式会社ツバキ・ナカシマ,EY新日本,2024-11-11,2024-11-11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241111_chousa6464.pdf,2025-02-17,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250217_chousa6464.pdf,＜特別調査委員会＞ （１）本件に関する事実経緯の調査及び原因の究明 （２）その他の当社製品の品質に関わる重大な不適切行為の有無の調査 （３）2018年に設置した特別調査委員会の報告書をうけた再発防止策の有効性および本件との関連性についての検証 （４）本件発生の背景としてガバナンス・組織風土との関連性の検証と、検証を踏まえた実効性のある再発防止策の検討及び提言 （５）その他上記に関連する事項で特別調査委員会が必要と認めた事項,委員長：（大江橋法律事務所 弁護士） 畝本 毅 委員：（西村あさひ法律事務所 弁護士） 平尾 覚 委員：（西村あさひ法律事務所 弁護士） 八木 浩史,西村あさひ法律事務所・外国法共同事業 弁護士 9名 デロイトトーマツファイナンシャルアドバイザリー合同会社 公認会計士 8名 スタッフ 40名,http://www.daisanshaiinkai.com/2024/,6464,354.0
2024,6087 東証スタンダード,株式会社アビスト,アーク,2024-10-30,2024-10-30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241030_chousa6087.pdf,2024-12-20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241220_chousa6087.pdf,＜特別調査委員会＞ （１） 本件事案に関する事実関係の調査 （２） 本件事案に類似する事案の存否及び事実関係の調査 （３） 上記（１）及び（２）による業績への影響額の確認 （４） 上記（１）及び（２）が生じた原因究明と再発防止策の策定 （５） その他、特別調査委員会が必要と認めた事項,委員長：（独立社外取締役（監査等委員）阿部・井窪・片 山法律事務所 弁護士） 江幡 奈歩 委員：（独立社外取締役（監査等委員） 公認会計士） 山本 守 委員：（石嵜・山中総合法律事務所 弁護士） 岸 聖太郎,,http://www.daisanshaiinkai.com/2024/,6087,3420.0
2024,2121 東証プライム,株式会社MIXI,PwC Japan,2024-10-30,2024-10-30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241030_chousa2121.pdf,2024/12/26 2024/12/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241226_chousa2121.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241227_chousa2121.pdf,＜調査チーム＞ （１）本件疑義に関する事実調査 （２）本件疑義の類似事案の有無の調査 （３）本件疑義の原因の分析 （４）再発防止策の提言,,,http://www.daisanshaiinkai.com/2024/,2121,3350.0
2024,8697 東証プライム,株式会社日本取引所グループ,トーマツ,2024-10-29,2024-10-29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241029_chousa8697.pdf,未公表,,＜調査検証委員会＞ （１）本件事案の発生原因の究明 （２）再発防止策に関する評価,委員長：（指名委員会委員 リスクポリシー委員会委員長） 竹野 康造 委員：（報酬委員会委員長 監査委員会委員） 釡 和明 委員：（監査委員会委員 リスクポリシー委員会委員） 住田 清芽 委員：（監査委員会委員 リスクポリシー委員会委員） 松本 光弘,,http://www.daisanshaiinkai.com/2024/,8697,1580.0
